Store,WeekOfYear,OpenDays,PromoDays,SchoolHolidayDays,WeekendDays,MonthStartDays,MonthEndDays,StateHolidayDays,Year,Month,Quarter,CompetitionDistance,CompetitionOpenKnown,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,TimeIndex,sales_lag_1,sales_lag_2,sales_lag_4,sales_lag_8,sales_lag_52,rolling_mean_4,rolling_std_4,rolling_mean_8,rolling_std_8,rolling_mean_12,rolling_std_12,EMA_4,EMA_8,days_since_last_promo,StoreType_a,StoreType_b,StoreType_c,StoreType_d,Assortment_a,Assortment_b,Assortment_c,"PromoInterval_Feb,May,Aug,Nov","PromoInterval_Jan,Apr,Jul,Oct","PromoInterval_Mar,Jun,Sept,Dec",PromoInterval_none
7.2388744,-326.27106,-1373.8591,5296.4062,-1404.9308,-2315.4514,-109.91986,590.1947,-9.295756,-5.5722585,-23.934998,-3.5485282,-39.616657,1.2570411,32.6202,-118.05375,-18.47572,-12.872444,-6.5548058,422.22064,-364.28217,239.91081,575.4843,-185.2292,-619.3503,1793.912,-171.1004,473.32462,-279.44885,2501.0842,-63.319054,-8.150036,103.76155,326.4597,-142.88176,7.85437,-12.525967,-18.080265,-31.633045,0.19951294,-34.251667,-26.910648,-4.332689,-7.6815357,-0.97057134
62.15836,-461.3895,-1355.243,6441.8154,-1286.4062,-3162.8188,-160.00479,702.4713,-8.449632,-5.7616973,18.668158,-20.107714,44.535088,2.8835058,16.362011,48.61262,51.385906,-24.093086,175.75293,1126.1272,296.92755,240.52098,995.8396,-209.23848,3284.786,1025.0227,243.83635,1317.066,130.05794,4055.2312,110.11999,-35.706326,247.58076,336.89728,196.26762,7.5805554,-15.540342,34.95901,45.93173,0.52334243,48.035496,-35.223045,22.113016,-3.782569,1.2411437
-28.25881,489.32352,-1903.8207,4269.633,310.6096,0.62828034,645.63513,-135.33803,-13.050328,-4.5593977,31.320728,-7.1304026,-190.96744,0.43425044,33.673035,44.27841,-6.774978,10.772559,-16.607828,725.404,255.48398,87.345184,449.659,-135.59082,4222.604,906.12103,-75.60652,1076.294,-206.08257,5084.7593,-163.85243,-11.894783,1217.1848,753.48883,-207.7811,10.788199,3.2418742,-23.162075,-40.207985,-1.1572115,-47.2265,0.07700897,-26.849943,-3.568509,-1.1257519
-7.474716,464.8112,-1433.3376,-6074.006,237.84592,6.071171,-75.62915,-77.85859,-5.908327,-3.509326,-106.826454,-2.9815967,120.95654,0.19649942,17.103086,16.860867,19.194866,23.309525,-12.201802,-224.3654,50.07817,-701.66034,151.87517,-80.70856,-1511.749,356.3859,-98.44782,165.6211,-0.51287633,703.2479,-115.105316,255.2602,121.582405,-862.0871,172.41217,3.5979233,-0.36336172,11.970876,60.117138,-1.210909,41.681286,0.75298786,-8.223166,-20.634537,-0.38091052
-10.4369545,-79.401184,510.40103,4477.7866,291.84872,19.818537,-113.452736,-64.26204,-6.2976727,-3.4351342,15.410501,0.8997826,-6.462687,0.7326771,-17.154745,-3.1908772,38.990868,57.96561,85.44858,350.76746,-287.4791,-102.91946,363.5151,2.303516,-2257.2869,-92.52038,-118.36094,-448.25073,-170.23288,-1122.1,-7.5153227,-84.80248,-862.3271,679.82166,-82.73376,10.749304,14.012713,-14.857609,-6.940859,0.14206049,-16.62762,1.7828165,43.491783,-2.8439696,1.4168137
-73.30921,836.2294,489.30396,5243.2715,337.2206,17.007599,583.5394,-63.84304,544.217,-3.2556794,30.266455,-4.0459447,6.3863726,0.55723655,-114.05453,-60.474808,-34.174072,-10.129831,-35.932514,366.63477,-424.26602,38.392475,260.3518,-1.4526343,-100.18224,-60.5766,-30.82317,-423.1015,-116.37733,-720.15247,-57.9817,-240.04984,-793.7874,510.52612,103.36934,5.2547297,9.135618,53.85952,-11.267293,-9.063017,-35.204994,1.645924,-15.657285,-3.646231,-0.30544105
2.4463024,328.1273,670.4309,-5178.985,230.86067,-5.2503963,-103.57501,-47.270172,-5.7509594,-4.6517143,55.312252,-1.57004,96.38046,0.57448715,13.22303,2.1267085,7.8675075,8.381135,-18.134523,-85.31425,-96.8469,-551.35236,-162.1659,-24.41329,-2136.1372,-307.1106,-161.78427,-777.0952,-10.570866,-2858.8525,270.11218,522.61444,-820.12604,-436.39948,-26.478346,4.428173,6.593689,-5.4850855,73.17581,-1.1031489,48.770523,1.433614,-7.3542585,1.3731526,-0.38091052
1.5611904,44.945007,607.7567,-5509.937,208.00027,-7.210147,-121.67668,-118.934494,-4.128742,-3.2902286,63.121407,-0.88302624,6.4943485,0.6667788,-18.254408,41.332355,25.430027,-0.9761898,40.26654,82.62347,-7.967807,-443.63693,-109.94447,-71.690956,-2219.78,-30.40081,-53.427387,151.14323,-0.4801213,-109.448746,32.54612,226.84854,-431.80853,-670.2514,70.25175,2.7004223,-64.56471,-9.766426,75.23592,-1.4462365,44.578407,-27.419394,-13.530015,-2.752646,0.28916457
-2.812416,-12.429136,628.9214,-4849.914,-797.8274,-4.6182065,-129.74751,-77.85897,-10.13693,-4.9497676,30.740398,-1.3431127,65.28765,0.51472676,7.104569,-235.24495,1.4075282,-16.67597,-53.685665,13.058102,-250.30473,-194.00308,-112.730484,-0.34253448,-2079.8513,-260.20807,115.22732,-691.97064,78.99348,-2596.8257,363.68607,484.90964,-690.20355,-650.36,123.92965,4.676191,-2.9716783,15.307907,74.12586,-2.2000053,64.432945,-29.567945,-4.0424967,-4.6940775,0.28916457
-8.213361,275.7343,-1685.9164,-4836.54,-861.6546,-3.5286357,-58.747795,-145.0606,-6.1514726,-5.5276437,-96.907005,-2.8437982,-103.625336,0.369064,15.559787,4.2620506,-10.439466,34.237087,98.42917,-10.496253,-244.50504,-710.3843,-74.01646,-11.905547,-2086.2822,-811.0943,102.77364,-849.2617,40.220657,-4184.8975,405.64612,-484.34442,-1473.4454,-486.93942,-162.4441,5.479831,-0.697599,-5.126082,-53.178226,-2.1836402,-36.19225,1.2564385,6.31729,-18.52017,-0.43034887
-7.2136908,17.618677,590.66986,-5517.7456,-759.65063,-10.782776,-132.042,-55.752216,-7.4720345,-3.4497633,84.161644,-3.6472735,15.744792,0.92443794,12.646015,41.228893,-0.1988552,-55.26527,-51.289185,153.769,-20.741308,-233.63367,34.49363,53.385628,-1960.4456,268.15405,-3.3299706,181.49213,-11.900449,563.14294,135.39374,368.484,87.67856,-744.66284,84.94283,3.3717954,-7.4207463,14.853565,72.84112,-1.5649655,71.73075,1.3413042,6.432803,-6.1900444,0.4557062
4.1215963,348.95038,-1477.3928,-6202.501,236.61272,7.3075457,-76.43001,-144.42667,-7.287973,-3.3566644,-111.21486,-1.0392578,47.095543,0.79151714,21.252497,-243.82227,-4.341268,-1.8699379,26.915062,-170.08199,-0.27540103,-693.8658,214.24518,-10.361523,-1722.8091,216.23311,-67.59159,96.312325,26.178047,-936.5208,-171.40065,130.02342,-550.27905,-792.9839,176.39772,4.2928433,4.3003664,-5.1518483,79.61884,-1.4349145,46.34746,-25.138252,-11.972183,-22.833826,0.28916457
321.33252,-791.0164,462.54532,7711.347,-1836.2302,-46.82765,1040.2639,432.81927,-113.925735,-8.87639,120.46612,-5.864915,20.188028,55.287903,177.58437,14.658168,-33.141346,-33.72185,-65.11045,1583.5521,2433.0225,7310.3794,226.79808,923.7772,32285.094,6362.867,45.548264,3958.1646,291.7548,15908.211,-65.54148,2862.18,8605.948,327.4174,-128.33655,0.82618123,-7.3190575,-82.59216,-111.89246,63.950222,69.307785,-19.781956,-59.978676,-12.509638,-0.97057134
-8.6146965,951.2545,403.4495,4354.341,264.2623,10.198691,-121.868454,-21.664963,-9.392436,-3.6064506,-62.87083,-0.6048299,47.54465,1.0137668,-15.075611,108.43466,4.2378516,5.998664,15.175552,-275.02176,-158.0977,-181.49629,-402.47165,22.120127,-2462.4165,63.16673,-142.99304,-589.55896,-150.23634,-1963.8523,178.69147,-58.174393,-751.12054,-500.14545,27.258493,7.823552,11.067281,26.828487,12.041141,0.251089,34.18412,-11.709701,28.677092,-4.6696477,-0.43034887
-0.45633423,122.11164,424.60977,4856.184,281.83844,5.6906595,672.59344,91.01658,-8.19373,-4.0393863,21.332027,-2.1262927,-38.656746,1.0570574,24.34067,-182.30568,-25.178448,-9.637029,-61.973442,408.69177,31.19789,112.6972,74.71982,-45.5156,-1043.9174,1524.2827,-142.00406,580.2823,-232.88954,2414.7698,33.464836,76.26961,16.313833,599.39307,30.158417,11.352983,-58.509163,-17.487118,-4.890296,-1.6007535,-31.624846,-14.465155,-38.088364,-4.665,-0.97057134
37.924976,-362.39612,-1466.9169,6437.2334,-1187.1251,-3182.236,-192.06914,799.2479,-9.353915,-15.412004,-40.35641,-5.2232676,13.1807165,-0.4778665,76.09342,-293.12503,-12.775089,-31.893124,23.582804,413.93164,608.9823,139.02695,1001.195,-145.09245,4619.598,1819.007,-202.74176,1283.0072,51.495815,5491.651,7.0770984,1859.9396,2666.8247,370.67435,-205.38806,8.271807,-13.212726,-15.864682,-52.40554,-0.64403087,-33.51812,-29.237923,-4.9394107,-8.898596,-0.97057134
-28.49112,1238.9683,637.8716,6539.6396,379.05917,10.4188795,-145.02594,-63.27421,-5.0959744,-3.3133783,-145.38435,-5.566277,10.429684,-0.20079342,8.984314,82.083984,-13.743537,10.3999405,-23.810593,653.2319,816.31836,-394.7096,-215.6908,-32.651344,5193.4507,1321.61,-190.42749,1185.7252,-62.824978,5374.4746,-134.33633,1401.6595,2441.6436,-807.3207,-57.300545,15.798198,5.2806416,-22.324234,14.672896,1.275538,50.881584,-6.2094507,-7.8347044,-4.075367,-0.38091052
-35.17986,25.1765,-1460.18,3432.089,-708.28516,7.837615,450.63254,-91.745415,-6.3851843,-7.6520457,40.092846,-2.18625,-42.262787,1.3326701,27.33119,4.283755,-5.248164,-4.575474,-6.3768177,205.43158,-378.20932,216.94943,-85.35984,-212.39922,-2109.8015,-1569.4043,-38.60667,-885.82666,-81.45225,-3993.1787,29.517015,-613.4791,-1135.383,379.4671,238.10822,13.281839,-1.5171266,34.621944,-31.75647,-0.342118,-62.661278,-2.0560584,73.02267,-7.2563243,1.4168137
33.996906,315.33704,646.1634,-6502.523,239.46774,-1.0102477,-150.1531,-75.97285,-7.422497,-3.6046002,-14.264577,-1.1228428,26.689125,-0.3035875,-25.271381,5.535104,-18.435995,21.45738,-43.49973,37.965473,354.96146,-380.10205,84.2435,-65.76189,-1787.875,529.98425,-66.3064,1109.0414,-6.241932,5223.281,-451.49988,586.79785,670.4027,-871.11304,84.53902,0.7189458,4.2918134,20.52166,25.765623,-2.584217,39.322754,6.2581096,-41.042164,-1.527096,-0.38091052
-13.418391,92.89664,-1478.8253,3506.182,-701.2567,13.269711,420.30658,-94.44067,-8.599444,-3.4565845,46.217533,-2.7794893,-11.554884,0.60880446,23.313879,85.47363,-5.9800997,-20.330158,-6.015174,265.12674,-327.0698,284.60455,30.642097,-143.57509,-1943.3135,-735.97485,-19.026731,-893.95667,-99.24148,-3121.9768,25.70943,-516.6552,-726.7197,349.12195,233.25475,11.14854,-1.2965525,32.631123,-32.3147,-0.25357875,-59.46419,-3.8103137,58.075558,-7.2187023,1.4168137
85.054955,-639.4017,396.35928,5459.44,297.1405,13.79529,-157.82614,-87.3814,-12.884938,-2.965961,-140.82738,-6.836686,-6.45291,0.61230856,18.25863,38.749725,-11.314602,56.3022,109.39439,777.7857,34.409935,214.6114,133.20146,-72.19409,-484.18524,398.2382,-90.72397,1351.5219,-176.18242,4874.374,-47.819653,57.493687,243.1225,907.91833,14.034321,13.328666,2.032413,30.947517,-8.671086,-0.037738286,-26.54728,2.074787,20.811447,-10.295989,1.0717654
-12.6767845,168.87093,659.0211,-6101.0444,186.5752,4.1007185,-191.86667,-117.51991,-3.784165,-3.7997475,-32.311474,-2.11935,33.687786,0.12423421,15.031252,-65.95572,19.945549,-38.179886,53.36895,282.25818,550.95386,86.16973,48.061775,-70.535736,-1626.9912,642.1349,144.1555,1213.1138,226.20064,6285.612,-74.90681,768.0006,2556.3254,-821.88666,89.87974,3.1244512,-54.949917,-54.36465,35.61396,-2.3948143,32.790123,5.725196,-13.957438,29.596022,0.4557062
14.379297,-883.16754,375.48492,5053.2,191.40508,20.695993,-132.26973,-146.78003,-3.0351458,-2.2930012,-109.278076,-5.8811183,-49.040554,-0.32398343,13.21583,49.226627,30.562021,-15.5854225,40.178486,844.5275,-337.13602,125.50293,-428.87488,-57.277664,-1204.3718,100.75716,43.409454,136.43413,80.17487,233.42648,55.949802,-177.67339,-541.9183,791.9206,49.96903,8.173611,-23.740604,-14.67029,3.8670692,1.416501,29.585026,-2.57984,-10.422824,-6.5603333,1.250272
-11.066095,877.1241,484.26477,5295.6875,287.15656,7.803162,-116.71064,-50.063778,-6.5365477,-2.847791,-83.33595,-3.1361017,-86.82357,0.52368015,-33.312233,-224.51353,24.020046,-26.091122,-35.273186,139.08377,-30.895012,-461.74796,-307.29193,55.200626,-1695.5021,-641.55597,378.94537,-885.5307,150.06232,-3464.1438,27.289795,-386.29895,-408.53925,-338.6673,-80.44326,5.122411,7.9800725,-9.221336,6.119624,-0.09262672,-9.655634,-9.95527,18.727003,-3.269731,0.4557062
-7.954498,-548.5451,-1202.4454,-4889.8843,232.43916,-3.3591719,-65.647354,-203.49716,-4.518078,-5.447843,-72.39971,-2.3374531,-103.776695,0.6492155,18.305431,29.651455,7.8569326,-1.2101791,22.125505,-151.04901,-273.00143,-26.7565,-133.43887,13.00739,-2449.2944,-883.87195,124.3436,-786.1599,79.8448,-4007.408,378.98096,-449.83893,-1426.3943,-662.85956,-111.16483,3.2895296,6.452134,-4.809419,-47.150635,-2.1564577,-34.14464,-9.7248955,-2.5034375,-4.4662337,0.28916457
-13.924426,-867.0247,-1364.8785,-8076.034,239.79187,31.518892,-236.87303,-222.49646,-11.635268,-4.39284,-110.341576,-1.8586519,-94.185555,-2.1252031,24.531124,133.32816,105.30165,67.77784,15.263548,-370.09238,1381.0822,1956.277,877.0809,117.9521,10004.4795,1940.2891,-206.62796,1738.8433,-274.84897,9711.4795,145.46893,2186.5605,6618.6475,-841.9802,-225.63768,-23.070576,4.55383,-0.72512656,69.4918,-32.183987,30.254938,8.257606,3.4937935,-6.9332395,-0.38091052
-41.048607,137.21999,526.30005,6419.1,360.9258,28.108624,-219.43991,-105.5815,-9.255399,-2.910832,40.221428,-10.89723,-6.973599,-1.1321176,-9.256259,96.7166,68.36109,-20.557154,62.754536,976.5892,298.5846,-204.89929,892.6794,-12.15138,5345.941,1532.8677,-250.13022,1418.9839,31.999807,5342.896,114.792366,1073.5085,1916.7596,1169.5452,101.50093,8.065783,7.026504,200.3244,32.481403,1.628177,39.35213,3.4528024,44.721046,-3.283177,1.4168137
-44.399826,146.38333,509.96124,6178.55,406.18417,4.198007,961.89197,320.16318,-3.5707295,-4.603693,79.27148,-10.8483095,33.150112,-0.24854092,30.972786,61.122456,-7.4954123,-9.232135,-62.343,650.6051,-151.18703,-19.803946,575.5522,-105.701935,5001.9565,92.60583,374.3548,1164.4559,183.88432,3607.4714,143.17226,-496.4083,-143.7973,676.6545,-36.642776,6.9439344,8.048037,-12.025305,16.260992,0.73071903,31.799576,-19.066027,-48.76584,-2.4453568,-0.97057134
5.0741973,424.6372,606.1281,-5740.199,218.17014,-4.4354753,-143.5292,-82.83521,-6.0762,-2.794293,59.333725,-1.1757329,12.507682,0.56955606,-6.3478217,24.464886,-21.330975,20.547216,-28.27855,-9.898542,286.97107,-472.78574,-20.632235,6.0682983,-1445.5818,262.34946,-127.70125,275.69913,20.807001,1162.2452,70.99759,513.368,312.68802,-730.1225,69.295044,4.677828,-39.655163,-5.5053673,39.70952,-1.5934733,43.752544,5.3877473,-7.273333,-1.9615653,-0.38091052
23.47071,-583.34125,384.84616,4374.332,-1032.5844,5.450225,-132.38551,-38.881454,-6.8567033,-3.1825001,-15.565818,-4.3536425,-40.168118,0.7769225,-26.572002,45.51534,25.002352,-12.200589,17.380735,519.5656,-372.58307,270.4093,-36.439243,25.741514,-2119.1726,-736.0191,10.805605,-788.59174,-189.07808,-3710.8474,17.400414,-535.6661,-964.8504,483.7205,122.30082,12.275003,46.74297,-10.927427,-27.498789,0.5910916,-39.387424,-3.0204103,23.937702,-7.2042603,1.4168137
-22.079716,-694.0923,-1181.4686,-6266.647,281.5341,20.885721,-135.7949,-161.96768,-5.82571,-4.725092,-60.478195,-2.1126752,59.5428,0.13088122,-25.799242,201.65042,-29.190264,-81.881615,6.6490045,-900.8459,514.859,409.04764,400.399,-106.88055,-727.6175,622.07355,304.25644,1103.6537,34.20383,6945.3687,-1805.2052,661.5396,2523.814,-862.3896,157.12311,-3.3778937,-155.46552,-11.07741,-19.07467,-9.236883,-29.31139,3.2142446,0.46852994,-2.0292122,-0.43034887
-81.43768,-704.6493,-1394.2963,-7428.3677,180.77823,12.034578,-204.27892,-152.34738,-7.7330494,-5.338283,-88.101425,-1.240781,48.920856,-14.393498,48.071465,65.28068,39.55473,30.289484,-11.758541,-275.62192,673.88306,651.4669,373.59827,31.30394,-160.77649,946.49744,-43.829277,1609.7584,-202.6424,8046.388,-45.231106,1617.8658,4444.092,-953.4838,295.09293,-2.5672631,0.20743762,13.943117,-37.725533,-5.726698,-24.263645,0.06643287,5.1908655,-9.06507,-0.38091052
-5.752874,-704.31836,436.79663,5499.965,-1243.8179,-1.1196563,-151.106,-51.717743,-6.5931096,-4.0290627,5.437566,-9.840517,-82.09416,0.9138789,13.734175,72.20583,-30.319023,-48.22983,-26.736134,882.9841,47.36269,-172.16615,282.22598,-166.46136,3037.247,183.42244,-120.07383,1248.6631,-197.77065,3596.7742,70.075584,44.70688,-6.167564,818.47876,119.1178,16.772848,162.73183,-21.113173,-42.007263,1.186556,-45.10934,-2.2739499,-9.118928,-5.6879773,-1.1257519
46.589996,1078.4238,460.34293,5096.5503,288.74518,8.965939,-105.5554,-27.526382,-8.356177,-2.915864,-98.77994,-1.9902686,128.22559,0.68442225,-21.376675,-240.57062,-9.727907,9.422401,-30.99812,14.222407,113.63545,-373.44168,-418.54376,4.905744,-1790.0953,-138.88452,149.80055,-471.2745,-43.70101,-1060.9882,-19.525976,-69.06835,-965.6474,-542.7997,-53.22978,12.398566,5.1245227,-8.947984,-4.944853,-0.053491313,-20.462246,-11.766251,-9.834507,-2.921416,-0.38091052
14.845419,387.12213,322.40125,-5967.8643,-58.875748,1331.6663,-201.63292,-181.35304,-8.531036,-3.1633584,82.99296,-9.454497,321.91653,22.06522,38.04825,44.91026,30.534039,29.54769,-14.143987,-13.588408,1463.9039,-202.7416,154.84766,26.105442,4006.9275,922.14813,588.5573,1115.4124,212.86797,4981.4785,-71.7948,1468.9413,1992.9535,-655.82495,-33.99449,13.571278,-1.1793382,-47.319687,64.66361,-32.025517,0.67606765,6.4533486,-11.010674,-3.3300872,-0.38091052
-26.948484,-1255.4913,408.22656,7279.776,331.51486,30.131783,-186.37694,-74.83449,-5.281631,-3.485261,-132.90302,-6.304469,208.1187,0.7328388,-30.523573,78.61752,15.917588,-11.589528,-16.452955,1280.5001,-184.29056,-41.030113,-468.7238,-18.437515,5637.2812,1057.435,576.4818,1119.698,190.49286,5388.774,18.47964,496.9265,1717.2212,1049.2292,-18.897861,6.603712,1.3574995,-18.545204,-4.5674076,0.89032286,-37.608295,0.4230949,-7.4704757,-14.843402,-1.1257519
22.309238,63.69263,635.3448,-5036.023,236.5445,-1.7713152,-105.28923,-86.60679,-5.0487957,-4.722316,42.596653,-0.79844505,-22.482851,0.16797028,16.866976,35.57498,-10.091088,18.354496,-30.016733,-209.27419,-207.29564,-551.56067,-141.77948,-21.028584,-2659.79,-844.2866,-107.084274,-796.4019,10.139674,-3368.543,154.0415,-254.48222,-1041.4822,-435.25662,-52.29543,3.497953,13.314304,-6.682137,-54.78214,-1.1859617,-38.127415,5.502733,-8.191178,-2.3328247,-0.38091052
-18.346104,-554.4355,399.13882,4448.514,-1094.3812,4.006251,-132.09274,-50.32712,-7.478546,-5.391545,-3.386719,-2.4646766,-102.86385,0.80550385,18.912241,109.19571,-18.873999,-1.6302525,-15.926063,330.227,-378.87958,62.232986,23.146353,77.78245,-2196.9834,-1669.2874,8.86408,-1198.0084,-111.945045,-4370.266,-37.53269,-669.98334,-1315.6942,475.48593,-89.36014,12.892639,-7.3435855,-11.700738,-31.01412,1.296004,-40.576275,-2.4302933,-9.0601425,-7.09098,-1.1257519
43.527252,243.74535,-1770.7075,-6263.905,-807.4629,-7.70364,-118.8356,-150.64107,-9.510293,-5.0088525,-91.30011,-1.2906023,93.41509,-0.24796396,14.54899,98.19947,-22.055882,4.9311085,98.06179,134.35529,378.34164,-619.9069,-67.34155,-31.991968,4449.7583,266.20328,280.23254,902.1173,48.168182,3186.108,299.15076,-160.68726,-520.1982,-874.96875,256.495,-1.3611108,-16.994438,20.968544,89.80116,-10.960415,38.82382,4.2564588,16.683107,-23.350079,-0.43034887
-4.6051445,-398.25153,367.24664,4632.434,317.82974,6.320934,-124.26673,-83.48026,-5.646106,-14.315725,8.565802,-0.34331217,-9.07737,0.34524384,11.552751,-17.23339,28.888607,-16.086714,-36.361958,179.96706,-185.95364,-11.726943,-154.81197,57.02488,-2494.4207,-2630.3777,89.209785,-1262.742,-101.43483,-5361.129,-86.52699,-1297.7775,-2189.1501,483.93066,-78.8193,10.980802,-0.52428186,-10.736812,-12.930584,1.017309,-22.636509,1.4327276,33.937565,-2.9374433,1.4168137
-8.641865,-42.856678,510.56772,4929.735,313.09467,11.979021,-119.31522,-68.80634,-9.12239,-2.71044,13.605073,-3.0796092,-108.29055,0.10965362,-32.27023,-273.3885,33.41341,-15.825604,-32.5524,346.1411,-286.58633,213.07364,292.70352,16.519867,-1697.8737,-469.6271,95.48864,-778.1307,103.29058,-3041.1348,79.19199,-485.31863,-518.8489,647.6264,-84.3793,9.715561,13.593876,-13.098379,-1.4193959,0.46079877,-17.53722,0.5613694,33.538647,-2.2461333,1.4168137
21.434284,-225.63487,-1209.3912,4751.753,-886.7399,-2475.0564,-100.877556,457.61646,-9.163679,-5.229787,-111.96585,-14.35233,112.67459,0.91543716,-58.075855,49.09057,-12.746349,-12.786097,-25.469175,628.4324,-246.10188,372.35278,249.99733,4.8238735,-1370.5573,99.43842,1.6099665,-602.7737,-89.173134,-2971.3982,47.69144,-340.06702,-707.1828,131.26414,114.65735,9.520889,-7.027307,30.247833,36.70393,0.6884889,40.238045,-25.158485,-6.3079185,-5.2894197,-0.97057134
-4.366614,182.71762,607.01025,-5753.7617,252.35059,-1.8705225,-138.01677,-86.741264,-5.906255,-3.1688426,59.882927,-2.0897481,45.614796,0.4088332,16.918287,9.954027,4.904552,-2.6117492,-3.4188795,-58.36118,56.262848,-341.29306,28.284317,-26.69165,-1751.6212,351.65845,-92.583435,458.25208,34.841587,1104.0848,-143.36967,473.22064,222.85832,-766.8595,64.86499,3.3175282,3.5771017,15.5681925,22.316893,-2.6690176,46.56016,-20.976421,-31.775772,-2.4008963,0.28916457
-14.268228,82.54154,552.59033,7439.653,489.27902,26.581608,1219.5087,950.0768,-4.381975,-4.0764995,137.14748,-6.6897507,53.397957,1.2055311,57.949364,166.47954,20.95529,202.35562,-63.8589,654.98035,47.4747,500.3336,1038.3604,35.875347,7217.871,1987.8961,600.86786,1513.5322,243.45915,6915.241,327.68735,1741.2363,3004.5012,664.97986,-66.38504,4.5784035,19.066423,-19.628212,-16.394966,-0.7550082,-27.990847,182.51968,-57.4467,-3.4307632,1.1685233
205.66252,-829.1476,481.2693,7362.958,-1697.0094,24.228022,-233.86539,-148.73181,-13.779194,-5.7430525,61.802868,-6.845232,40.76399,6.4017487,17.661655,100.339905,8.239598,-30.870296,31.925262,641.2152,118.522766,177.71683,914.838,-286.22546,5802.0303,1841.4119,534.71155,1472.0719,246.62277,5742.115,120.65802,1461.8997,2376.1091,1118.8711,-85.74465,9.143292,-29.516117,-21.386372,-51.156242,0.94517064,-66.097496,0.7085462,49.505756,-10.3255825,1.4168137
-15.379021,-1016.7608,383.45102,5423.1763,169.00417,20.889637,-163.59576,-91.16457,-3.6400576,-2.7819178,-79.17721,-5.4359417,-1.828471,-0.19366954,20.442747,19.097628,-5.1146607,94.827415,25.572462,676.3281,-364.23193,174.47449,-331.66586,6.096915,-2073.0796,579.8384,129.06989,172.32146,116.43388,534.1803,45.17706,30.311302,-296.49622,833.7928,9.5114155,9.570607,5.967019,29.352987,7.862033,1.4080856,31.555382,1.0559838,28.591425,-12.881403,1.0717654
-6.040145,-499.21484,-1335.5079,-5723.701,300.95633,2.4744189,-89.77919,-183.83014,-7.4685183,-3.4299154,-63.86545,-2.9783409,15.9815645,0.54899377,26.86215,32.705128,-18.988476,5.785318,68.33629,-211.02948,176.48772,173.61563,390.82526,-33.118587,-791.1174,633.33466,174.4607,423.49762,52.61262,1734.4943,545.8293,441.8053,334.13522,-764.38226,-135.34581,-0.6078663,4.4869504,-4.391463,25.927065,-8.541407,30.318336,3.2488067,0.090095885,-10.450065,-0.43034887
-7.623308,-94.2458,397.07675,4269.807,230.99193,14.257548,-97.613205,-24.12448,-8.2384405,-3.009246,-9.56235,-2.4787378,135.88737,0.4521594,-27.234917,-175.20053,-29.301338,1.699618,-22.458578,313.4704,-278.5561,160.4998,-36.579586,5.730256,-2257.7605,79.59364,-166.35263,-786.9982,-148.15945,-3048.0405,34.647823,-505.52335,-695.8825,503.24966,32.573162,12.297982,10.022514,37.285816,-0.47572005,-0.12589686,-18.64424,0.033710815,-15.449995,-3.2065585,-1.1257519
4.4967422,303.7498,-749.6494,6156.731,321.35428,750.74677,1132.6665,654.436,-6.195696,-4.444113,45.15161,-13.146559,-45.500286,4.992614,40.220856,110.86448,41.200684,-43.958206,151.37338,742.0991,100.51202,-50.100796,956.24536,-17.618742,5836.1094,1626.0833,288.11996,1509.885,38.640755,5594.6924,42.03381,1049.9625,1853.7732,906.7104,-71.12479,9.018105,8.584685,-5.7160993,22.146341,-1.3585241,24.657278,-20.286821,-50.204693,33.904495,1.2411437
10.503629,-297.37555,-1353.5139,4313.4087,-1161.9092,-1662.0626,-100.73869,415.32132,-8.011476,-16.568329,-57.790455,-4.796664,-64.02059,0.5960509,26.240866,-122.223305,25.031479,20.481539,13.32239,404.03394,-493.81042,-380.49496,-7.933036,170.13066,-1535.3701,-2050.5063,-178.11073,-1070.2874,-222.08054,-4202.6953,47.522697,-1164.8695,-2028.1448,362.3413,-131.17389,8.877318,-4.499,-10.560536,-24.538668,-0.0010334514,-36.66532,-34.219345,10.528287,-5.328074,1.2411437
-105.45414,-52.05082,534.1426,8193.776,653.15576,14.202929,1190.835,511.70587,-21.970299,-10.672033,94.276276,-4.6262546,-30.128216,5.2206674,63.295124,54.926758,11.913549,-90.112114,-111.74618,-134.56569,313.47598,3013.706,944.28406,272.0993,20572.344,2568.7905,733.3234,2371.4795,208.01035,12110.379,-65.05741,2337.964,6290.1436,434.2924,-55.875996,3.1661515,24.581463,-86.3852,-26.864845,10.963713,-47.631298,-7.7764807,-59.983624,-10.912569,-0.97057134
-12.312189,-848.1031,387.41943,4873.9297,231.8756,18.585995,-143.6707,-52.180218,-4.2311716,-2.3856754,-103.35954,-6.80953,97.92562,0.024910677,15.0580635,50.75603,-10.975134,9.048602,-23.597979,598.70026,-471.6467,139.60791,-456.19632,-1.8976754,-1254.5142,-204.96738,84.138535,60.876316,45.250385,102.722374,96.69156,-197.44914,-601.80396,821.21954,-13.575253,10.410155,4.684509,-11.864798,9.843931,1.4916214,28.873438,-2.6011276,-8.275574,-5.6523447,-1.1257519
