Store,OpenDays,PromoDays,SchoolHolidayDays,WeekendDays,MonthStartDays,MonthEndDays,StateHolidayDays,Year,Month,Quarter,CompetitionDistance,CompetitionOpenKnown,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,TimeIndex,sales_lag_1,sales_lag_2,sales_lag_3,sales_lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,EMA_3,EMA_6,days_since_last_promo,StoreType_a,StoreType_b,StoreType_c,StoreType_d,Assortment_a,Assortment_b,Assortment_c,"PromoInterval_Feb,May,Aug,Nov","PromoInterval_Jan,Apr,Jul,Oct","PromoInterval_Mar,Jun,Sept,Dec",PromoInterval_none
55.69904,2638.1592,1761.3556,-111.35441,48.484253,243.33713,211.59444,-16.947933,0.0,-1143.1537,-81.620705,642.8506,2.7988029,-208.51659,-934.6423,-4.9628234,47.499905,-22.73125,1431.0463,6639.364,745.9751,254.17903,38554.805,646.5009,344.80072,-260.80463,-42.47043,13697.873,9263.838,0.0,50.177563,-65.54359,58.781746,-54.76204,632.6746,-38.225002,131.89767,3.6220784,105.58601,-16.94745,-2.1267002
47.613514,-662.7814,-1470.1417,311.79596,7.9169426,-314.13782,-1306.4077,-12.191437,0.0,-34.332516,2.0622995,230.15382,-1.2071761,-98.31556,79.17172,-3.2544422,-0.8776984,284.8821,1033.9044,-10913.757,-481.6525,-573.1008,-22248.562,-1678.8588,204.8613,-3058.5015,130.00676,-22978.297,-17005.559,0.0,-137.52017,-1.0478115,-4.3022666,-148.76685,-770.1114,-11.429939,-120.59523,-68.9145,-34.73474,-13.44233,1.5622113
19.93893,-181.30513,384.84344,460.90393,6.1898103,281.49417,124.24057,-12.222942,0.0,-77.0965,2.5630581,146.67055,-0.6099402,49.58722,129.36855,-3.1977262,15.46492,-20.736576,1159.3146,-7303.8794,-2.6504173,-19.660147,-16621.592,-201.41275,138.67941,-36.06299,47.543114,-8584.179,-9703.403,0.0,-59.6155,-0.8666832,-5.407657,-101.25607,-373.11887,-11.405976,-40.684875,1.4849787,-27.801893,47.06766,2.3576992
-1.3668599,-295.88776,367.0497,555.4635,10.071721,312.33176,158.2205,-11.6483755,0.0,-107.21641,32.844944,-272.02518,3.4066901,74.7317,397.92087,-2.6039119,3.1323404,-93.6538,971.61414,-7811.1196,-122.393814,-17.40508,-17753.783,-735.23254,133.8702,-279.2591,207.19472,-9567.132,-11077.137,0.0,-63.530033,-0.8666832,-6.029566,-75.802025,-355.26434,-11.26238,-105.74485,1.2505871,-34.6352,-4.7194834,-0.9027102
378.5844,-546.632,-38.898106,515.0236,10.786844,452.373,465.26404,-57.33689,0.0,-1005.91016,93.65228,-419.4972,-11.985368,-89.26782,452.2428,89.01019,33.054478,-8.740838,2295.8167,25330.91,1473.0869,-454.7691,105579.02,3323.4912,363.3883,8032.384,-2775.6829,28347.146,39338.027,0.0,-69.62813,0.18759143,39.848846,-70.73783,463.1826,-79.844185,274.66946,3.0825613,22.150414,-3.336311,-0.9027102
190.75157,-88.55573,249.68289,540.05133,-9.950707,386.99875,328.43018,-42.67889,0.0,-901.5706,63.343037,693.9875,-2.137835,-14.58139,-175.7644,18.2189,-39.084484,-24.877886,2244.787,11271.464,1188.7904,-918.2308,92639.92,2509.1816,393.89044,5011.1753,-390.17035,24202.398,35402.88,0.0,-69.846176,0.28872335,-65.030045,-101.011116,-554.32263,-130.93626,-222.01434,1.3684886,55.2787,-4.724302,-0.9027102
-0.5727798,2080.7107,1223.2815,523.51855,-18.439617,340.91342,94.31744,-12.875135,0.0,-1.0221019,-0.7519529,-153.40622,-1.0279815,-116.71008,488.3761,-4.2111483,-0.7075645,341.12695,421.36774,-11614.643,-509.2978,-501.06265,-21609.986,-1495.2424,282.86664,-3140.648,56.06497,-22596.178,-17177.387,0.0,-139.26723,-9.355229,-5.236367,-114.0115,748.4477,-11.5810585,177.55641,2.2275877,43.503902,-4.0269585,1.590288
16.78785,-732.7466,-1375.9196,453.29376,89.032814,-481.73904,-680.74097,-21.025501,0.0,-826.41077,-0.24821803,288.25824,0.04281676,39.15651,309.08942,0.7831909,-4.1849756,-98.625084,1767.7865,-4816.1396,-124.00699,-53.62612,-14804.632,-180.40784,131.79672,-356.4083,324.92368,-5720.514,-6215.1104,0.0,-92.37783,-1.2957685,-12.30737,-132.73883,852.8802,-11.662252,123.00428,7.2440796,-26.059813,-6.306657,-0.59813553
19.46943,3165.2524,1824.6619,-265.2486,35.056572,257.43066,172.04814,-13.0522585,0.0,-529.5141,-24.012842,63.34809,0.28168434,-77.92348,374.27957,113.50976,59.0605,161.21268,614.1677,3516.496,-150.39767,-118.002625,-3050.7158,159.79428,382.39267,-289.65778,159.54926,6740.934,7416.7427,0.0,-121.55097,-66.31866,-25.175413,-158.16974,654.16736,-37.57328,2.8612692,2.4525328,-277.91663,-8.750112,2.90065
7.316766,-245.3185,454.59384,461.80588,-31.796877,430.25912,115.06098,-13.346958,0.0,-104.485466,-32.910244,279.15274,-0.73601115,-5.1943164,-1605.9207,-2.9800394,21.875391,300.2274,1678.7411,-4046.7405,-101.67669,-184.83835,-12888.74,-55.457596,181.81503,-2164.8147,-2.3379338,-398.33078,-143.01576,0.0,112.90774,1.3651179,76.74892,-149.47803,493.39648,-13.020387,27.695827,-92.720345,-28.952543,-3.7345755,2.3576992
-35.19352,-763.737,-1659.4927,48.92734,73.22355,-671.8088,-698.92847,-16.855915,0.0,-1215.2197,-60.16577,234.85493,-0.41814137,53.273846,373.63626,0.69641036,5.9024353,-123.4015,1896.1991,-2903.3867,859.6769,-44.441223,-9230.323,7.489844,266.86972,99.99368,-75.09872,3149.8447,2382.3533,0.0,116.64014,-1.2957685,81.274826,-137.7771,978.22107,-13.618438,40.506664,7.867618,-35.804913,-4.215281,-0.59813553
8.859288,-424.8297,313.1021,596.66675,-64.15966,383.37402,111.85925,-10.995306,0.0,-1920.7264,-114.14047,327.70065,-0.4361008,47.557285,390.7221,-4.397547,-48.076008,-150.33112,1865.239,-6240.3315,-514.46924,-53.585484,-5340.687,-57.204895,59.004494,-1670.6573,182.49849,-4067.7742,-1930.2533,0.0,74.92961,-1.2816889,-21.72068,209.97334,461.1686,-15.344548,119.35714,3.0825734,63.29349,-3.8860116,1.590288
21.438572,3549.126,2624.712,-4749.9717,13.198713,237.27223,162.49586,-12.192295,0.0,-1809.3502,37.06369,-392.78503,0.37895942,138.65091,354.81628,-5.264849,-124.96933,-504.97733,303.9213,2332.7134,19.338604,-179.11897,8861.5,164.53354,103.97234,-1085.7137,247.80777,3427.6794,1951.6536,0.0,-157.29607,-66.31866,-53.47547,-204.72488,830.8598,-25.85677,152.87044,1.996436,-380.74048,-39.967506,2.90065
209.35115,-1152.1665,-1877.88,520.95795,99.25761,-691.8953,-1437.3699,-17.499289,0.0,-698.5177,10.248576,-646.1171,-1.1603692,18.888008,351.75143,-4.430563,-22.633413,-430.50995,735.5498,5529.58,722.6429,148.01616,25404.592,984.1853,293.05377,-636.8743,346.18384,14287.911,8890.27,0.0,-91.915504,-5.8443623,5.289142,-344.01566,695.7747,-41.887188,118.81932,3.4082272,-3.473202,-3.4600356,1.1701571
-221.3615,-2231.2627,-2175.678,206.4761,78.523224,-813.66815,-1673.7388,-125.08518,0.0,-260.88354,90.08074,726.1208,25.739494,-0.27916336,-1536.6144,-20.503044,-451.23135,-131.05392,2627.482,15148.952,569.32043,-492.6636,70036.26,1632.1561,883.34644,8579.057,-3082.8274,20624.596,32909.105,0.0,62.53111,4.6254587,-25.57738,38.306477,682.77374,-143.70198,146.4503,3.1672895,-110.13317,-5.9198823,0.97012585
120.639465,-295.46954,648.87286,301.07907,-13.173786,586.44196,229.56575,63.996403,0.0,-460.93417,-58.59243,53.67143,2.1618142,85.677185,413.06766,-4.3267617,-72.50657,-252.2488,2254.5068,1893.0953,801.18964,-1033.1841,24929.395,850.95294,-170.25406,-123.03856,-2377.186,10654.337,8084.9727,0.0,61.618637,-3.6230748,-8.264459,278.05106,423.05225,-26.348385,56.916603,1.4645286,60.060734,-3.5905843,1.590288
-7.198707,-268.454,358.67273,446.83557,-34.651127,307.82898,108.692726,-12.471448,0.0,-522.88385,0.17391303,95.344025,-0.9272001,-153.10202,267.2284,-0.020626262,8.625102,-208.34924,1556.0878,-6369.208,-88.03413,25.178205,-14281.314,-124.408226,165.53815,-185.61755,-208.12589,-7426.8867,-6534.2095,0.0,73.35875,-1.2816889,-5.1300964,157.19472,482.0081,-11.482448,48.35851,0.7029623,-22.495632,-4.1022215,-0.9027102
-3.2690723,2792.4202,1885.6409,-298.58228,14.73799,273.9516,105.70124,-14.782656,0.0,-486.54965,-78.8028,-275.432,-0.6103971,-39.599453,-1095.3522,4.9032183,11.107978,-76.861946,410.39536,-5915.9634,-85.02958,-61.63434,-14088.999,-135.61536,294.25525,-681.4711,121.892914,-7741.7715,-9264.915,0.0,-53.199028,-8.434527,-6.9701285,-68.454414,632.4385,-11.547931,146.88554,2.5458646,58.809612,-9.071946,-2.1267002
-7.953839,2326.8062,2239.9333,521.9405,-21.86799,341.8125,116.71137,-29.700104,0.0,203.78517,-82.732994,-5.1689186,0.026428342,38.70131,402.30426,-4.527128,-35.508343,430.71866,72.15448,-3364.3672,-445.8882,-109.941414,-13686.254,-71.00671,229.3156,-2594.0078,113.56145,1288.4578,-242.96223,0.0,149.48949,-9.240322,64.24597,-157.25613,682.1545,-13.232378,-1.0834002,2.5237594,1.3541738,47.331615,2.3576992
7.546575,-339.55084,432.94156,469.64374,22.70558,393.6339,195.72559,-11.615414,0.0,-1006.7081,-115.07583,136.39728,0.8537726,76.144295,304.7113,0.73473185,13.139148,-112.308945,1318.7833,-4535.3726,779.27814,-76.43171,-5842.925,325.56564,201.92696,-761.2679,129.6517,4042.3164,3143.9797,0.0,-70.98895,-2.734399,-22.350492,-129.27628,-383.6614,-14.6396,-28.789717,2.9674485,-27.158869,-4.76369,-0.9027102
27.25044,2355.7417,1674.1475,-5119.3643,41.053864,94.5731,201.29965,-11.8718,0.0,-1016.6073,-63.9966,-210.8707,-3.9203935,123.33625,458.31665,-6.165994,-99.00347,-254.938,1144.4912,4698.052,946.33075,221.03436,20341.455,417.48965,299.82962,-1199.1661,222.16911,8867.477,6284.8643,0.0,105.23958,-66.31866,-75.319435,276.88034,778.4282,-37.032124,40.025566,1.6123347,-473.80664,-44.101246,2.90065
18.869507,-648.19055,-1780.3954,134.10214,92.18898,-816.16113,-716.10974,-15.890641,0.0,-1269.5181,25.421047,151.14232,0.14988631,135.21034,344.82364,-0.2602772,11.486896,-248.76207,1723.8816,-1601.6786,825.5991,-90.95282,-7210.5156,269.2643,253.11942,562.6385,-525.6285,3872.543,4611.917,0.0,105.20208,-3.1494048,-5.1972694,322.18506,1048.7122,-13.211672,41.55383,2.7548177,-28.278833,-6.539359,-0.59813553
-10.37317,-243.08151,459.52246,631.7532,45.557747,368.6789,314.24057,-12.65176,0.0,-404.6911,34.605053,345.51526,0.579054,65.30255,236.85439,-0.18590617,15.8274975,-80.48996,2459.386,2730.8447,925.2108,176.53467,-6273.254,549.9156,741.8784,3380.8213,287.67062,15558.585,16785.838,0.0,-57.103996,-3.296193,-0.14469172,-253.79083,-552.18353,-58.177055,-67.69381,2.3590648,-15.24701,-5.3495955,-0.9027102
-46.607155,3095.0132,2421.3467,273.1128,943.91797,297.3961,107.62413,-179.7381,0.0,579.43243,-94.29662,-71.89992,1.4478805,89.79863,535.2618,-2.455075,6.2344084,392.97458,-84.39673,-2792.7004,-242.68785,-103.437325,-18907.377,139.12953,252.09258,-903.59015,240.39757,-1197.3606,-6229.5796,0.0,157.7751,17.730875,-26.709204,-146.96127,792.6431,447.1798,-41.06804,2.242436,-37.23549,-4.257215,1.590288
-14.92951,-805.94135,-1671.4993,177.19429,113.44641,-707.05066,-1262.9061,-16.060099,0.0,-1280.8269,-65.94764,143.30756,-0.6711337,-101.65108,374.4396,-2.0249667,-3.0237572,-200.16447,2590.9355,1822.3488,801.38995,-107.13067,19727.645,710.0108,368.4579,-368.03464,252.28844,9610.551,6931.3574,0.0,102.33261,-5.8443623,-4.5972247,585.6649,1106.1644,-37.01236,62.57926,1.8905936,-13.472376,-6.970835,-0.59813553
-57.03623,-710.7463,-1761.41,107.45838,69.532104,-792.18915,-724.5641,-16.085724,0.0,-650.97516,-59.931583,397.74252,0.9616186,60.115723,349.49994,0.69641036,-2.0411353,-102.84721,1597.3185,-4169.9463,736.85254,-1.6195741,-11042.952,-48.454655,270.47693,465.48618,44.338806,2833.4392,1550.6456,0.0,-108.687294,-1.2957685,-9.133134,-140.63815,977.5353,-13.591937,23.493586,2.7771208,-37.97531,-6.761043,-0.59813553
-5.8990455,-699.4146,-2297.0261,170.34813,10.336614,-705.3954,-1213.5383,-15.7010975,0.0,-465.19754,25.485842,-25.771524,-0.44237015,22.050047,-939.8414,1.263721,46.295547,-46.061718,1490.1985,-1782.6382,982.58856,46.325417,-7230.055,-5.434456,468.0061,1133.0477,-320.51535,4715.0825,6106.8223,0.0,-80.16447,-0.8343421,-9.502201,-147.41136,-906.0029,-13.60065,-61.1401,14.510572,-26.59755,-22.090029,-0.59813553
21.52219,3101.4358,2177.4038,-4590.9146,309.14035,205.68282,220.6205,-13.707202,0.0,-1329.517,-38.79051,-137.14381,-0.97815716,79.81401,416.22568,1.4403133,6.161477,-64.118225,254.84106,102.7787,-711.7351,-118.769,-1250.217,-36.24238,468.4619,-741.9286,100.91112,5532.4814,3810.4707,0.0,-92.25673,-63.784565,-56.078125,-42.636246,-786.7059,-25.057936,-138.24574,1.8656588,117.44496,-48.156815,-2.1267002
84.895996,1862.019,2171.2546,646.15063,-44.12362,383.17136,306.77634,-43.017986,0.0,398.11084,-45.382893,-727.9734,-2.8765564,74.60033,296.16135,-26.46931,52.888664,-119.40612,826.1208,13812.726,801.02136,-400.4841,50812.93,1721.8384,186.05434,6586.5996,292.0975,20380.22,21562.904,0.0,-65.49906,3.2833328,-56.67141,-176.12784,-566.5307,-134.36348,-162.78934,1.7643898,-111.33972,-6.358795,1.590288
15.078015,3455.633,2094.6636,-399.15884,103.50793,264.47226,164.0197,-13.778642,0.0,-424.7611,-38.937317,184.55798,0.94982016,-93.202515,-122.19283,-29.756207,15.7690735,-230.0382,743.90643,3056.0876,501.51324,237.26332,-2730.8591,431.9543,653.68634,-372.7127,238.54666,8318.776,7343.4893,0.0,64.05315,-65.84401,-5.6830463,256.90146,792.23126,-45.148994,16.847345,2.7958493,95.06603,-16.946356,-2.1267002
2.2625704,-829.5878,-1426.5774,539.94696,107.8167,-294.6042,-698.04004,-20.711025,0.0,-16.571157,29.401232,150.69557,-0.88991594,45.7525,242.30531,-0.011468649,-4.4262533,-195.87422,1402.8455,-6251.1836,-29.547897,-41.3362,-17749.412,-613.81683,115.48573,502.22577,262.57922,-8484.94,-9580.144,0.0,119.306786,-1.2816889,-7.263616,266.81763,844.4296,-11.447571,160.0458,1.324036,-17.910025,-5.4899254,-0.59813553
-2.7907019,-233.58455,351.3707,650.36316,0.61872554,256.8276,151.99211,-10.660647,0.0,-877.00586,-2.1405454,2.6808963,-1.7725766,-38.372063,269.25674,-4.1676893,38.509888,-52.692074,1335.6147,-8958.595,-345.02548,-155.64522,-14706.816,-1450.3528,23.906134,-1215.6583,206.50537,-12645.243,-12190.414,0.0,73.769035,-0.8666832,-5.8515573,236.54437,-375.2145,-11.10052,-106.921364,2.5821507,78.27095,-4.388757,1.590288
-43.562443,3363.5264,347.63367,621.02637,1013.11993,286.1863,127.37528,243.0362,0.0,-546.69806,-76.220634,-67.54609,1.7164243,143.10399,521.18884,-2.6673396,-25.688744,224.61311,18.779358,-2717.8687,-39.578667,-168.76088,-15618.989,-35.599163,143.50433,-582.4635,46.62568,-6871.733,-8848.029,0.0,160.85344,17.730875,-11.519965,-166.38416,692.148,514.18195,-56.44587,1.7538451,-22.572006,-3.95581,1.590288
-32.75844,-532.5825,-1972.3057,137.7097,186.00606,-783.87,-685.03296,-12.212236,0.0,-1065.7874,19.520292,191.49335,-0.27444324,-96.553345,465.27148,-3.0494804,18.475721,151.18408,1932.0085,-858.39557,1020.67236,-60.894997,-7595.0605,196.8371,292.18622,1356.4663,231.18193,5665.5815,6179.7744,0.0,107.93446,-5.8443623,-11.730418,509.2849,987.79144,-13.463872,68.5265,2.9271498,92.364365,-6.6989455,1.1701571
3.0661159,-973.3236,-1891.2645,-195.40414,160.15941,-1369.6997,-626.03784,-12.684625,0.0,-903.04614,36.277466,-291.0679,-0.26861203,-51.05987,-554.09595,-0.99261713,70.993454,244.81467,2519.9082,1385.5504,814.7454,-76.56283,-553.40314,418.43405,608.3672,3207.18,-4408.968,7305.0493,14240.479,0.0,-117.86611,-3.084167,-10.785756,-394.78928,847.1776,-56.586235,65.38025,3.4211605,161.81947,-6.2634435,1.1701571
0.8000171,2626.8215,1624.3591,-4366.4165,32.707104,323.54724,106.13875,-17.542463,0.0,-74.098076,2.2494936,-195.28488,0.54100037,63.337933,444.51886,-2.2560294,2.0165699,-141.68175,511.3352,-8280.254,-243.26715,-33.85311,-19044.562,-1108.1353,84.47877,-1830.623,-15.8812,-11197.8545,-12301.818,0.0,161.96407,-9.380468,84.48865,-37.093925,768.8754,-11.874234,182.28786,0.82438076,43.509544,-68.00683,-2.1267002
65.21561,-135.65967,425.91974,476.04935,9.052699,286.22287,121.471504,-11.350129,0.0,-211.11871,4.159539,-155.26755,-2.0898366,-31.248856,181.9047,0.7084186,-4.5468235,-103.32928,913.52167,-17228.97,-804.04254,-1421.701,-26813.2,-3128.8147,85.54624,-5009.51,-71.26204,-30011.096,-20105.387,0.0,-61.465607,-0.98159057,-4.693806,-104.627625,-522.2746,-11.691971,-119.87093,2.188338,93.554726,-4.2004333,1.590288
23.93903,-303.8166,540.3507,237.3284,62.39019,599.6927,245.38052,-12.7798815,0.0,-925.4547,30.624514,213.53683,0.394388,-65.55267,-119.58808,1.8142614,17.095982,-69.834755,2350.6045,-2540.894,1113.9155,264.21326,13048.708,678.2247,550.7373,-465.10913,-1168.6362,4712.087,8733.551,0.0,-52.903507,-2.4092607,-5.7422395,-149.98044,-367.2165,-51.509544,-62.526897,2.5846996,-8.969014,-4.9587226,-0.9027102
5.07601,-752.3215,-1588.5323,211.76099,62.03828,-577.63324,-1309.8934,-11.993621,0.0,-790.90326,-8.559518,-140.42154,0.889741,69.50861,358.83075,0.7831909,9.101929,-105.362274,1350.23,-4690.7515,-121.14888,-55.52999,-14161.895,-163.97209,190.38593,-900.6718,364.54294,-4429.631,-4007.7188,0.0,-103.24259,-0.8666832,-7.709857,-137.20172,-722.5935,-11.417102,-104.44758,2.2815135,-22.027586,-13.3386755,-0.59813553
-117.87746,-853.01196,-1642.8143,158.49774,183.6274,-663.3037,-1317.5908,-12.081942,0.0,-1098.9543,34.16668,36.1362,-2.4887605,123.022224,526.89856,-4.0626535,-13.525617,485.0847,2613.9575,2614.9048,858.69434,-60.296555,10635.911,549.846,501.41373,362.62296,345.06555,10771.338,9084.214,0.0,129.91058,-5.8443623,-4.615056,912.89105,1052.6968,-57.943367,65.477936,-16.597204,-14.327518,-6.996198,1.5622113
11.446925,-685.167,-1359.6716,464.51428,143.18109,-554.8443,-669.8176,-12.668368,0.0,-700.4699,-8.34857,310.67505,1.0329466,70.20923,377.106,-1.8252125,-9.776074,386.72522,1631.32,-4875.4277,-121.49384,-13.561949,-15414.749,-132.19281,45.23021,-544.3194,320.7382,-4735.2554,-5004.6016,0.0,176.29053,-1.2816889,-6.5046306,-197.16533,859.8839,-11.6410885,120.42955,-17.800499,-52.89469,-5.4338846,1.5622113
29.611004,3122.3215,1949.699,765.38824,-17.17317,409.51242,187.34792,-15.614218,0.0,-1176.2816,-67.7164,-331.43356,-0.71370405,-8.314072,-1784.8092,-0.68429923,-100.21246,280.29764,-212.88533,-931.3046,-698.2174,-140.85815,-3210.3928,-0.16182731,370.923,-1176.3964,178.39682,4168.9126,3098.968,0.0,106.35946,-60.42174,-22.931993,279.1707,-642.04486,-24.200214,-97.96144,14.61961,9.19451,-4.760844,1.590288
-7.168085,-232.44371,505.23877,517.52155,-2.2860816,353.61658,226.18004,-12.4072275,0.0,-768.26953,36.551235,455.36234,-0.49570787,118.82088,420.17877,-2.0178106,-51.761612,151.24892,2655.9727,3367.2324,920.698,253.92282,-2426.825,586.34094,578.70416,3530.699,331.54053,13922.936,15668.107,0.0,61.346508,-5.8302827,1.4666392,850.9037,520.0576,-61.604374,61.506016,1.8277043,-24.951855,42.427406,2.3576992
-29.611721,-2357.114,-1749.7094,238.44777,66.70485,-586.1871,-1307.2227,-61.2012,0.0,-670.4313,7.9956465,741.5383,0.3376654,-18.876507,48.039524,26.246742,22.761507,-1.3427068,2786.06,12372.913,690.13763,-688.3788,38366.08,2055.0486,331.00406,5983.4165,64.929825,18904.031,17371.096,0.0,-50.7608,8.707876,-37.557533,-210.73401,789.96893,-57.34825,231.90408,15.050313,-31.419128,-6.7780724,-0.59813553
12.280415,-729.89404,-2052.3552,223.04561,32.893345,-791.85205,-1303.9314,-12.909584,0.0,-102.83513,-31.211382,-1066.8501,-0.39941302,30.503424,-1172.2407,-2.475296,23.143047,-83.00783,1411.0142,-3835.7295,-0.9709334,-67.65724,-12775.931,-30.913132,215.04285,-1873.918,434.05725,547.79034,-269.72797,0.0,-59.71212,1.7801236,-21.913301,-97.776436,-855.14404,-13.737358,-88.31933,6.4564543,-21.591461,-13.001453,-0.59813553
14.48803,-122.13155,407.363,338.49768,11.667665,292.48065,127.82776,-13.191828,0.0,-229.91032,3.17907,-202.31071,-1.916203,40.13126,143.25198,-2.2297795,2.6755133,-155.64735,1052.6233,-16834.113,-616.5502,-912.7076,-26540.62,-3150.4644,41.82918,-4541.627,139.99545,-29642.082,-19972.064,0.0,68.859634,-0.98159057,-4.8265443,-102.17613,-514.4996,-11.493416,-119.46173,1.9098383,-37.533695,-4.2771544,-0.9027102
160.88876,-145.07063,428.54672,612.10706,14.302005,231.35753,134.46416,-12.432301,0.0,-175.51361,2.574158,-243.20915,-1.8758833,-92.120125,-848.57794,0.00043177605,-42.202812,-97.23585,958.1525,-15831.764,-713.6488,-424.84952,-25208.094,-2867.4707,157.36816,-4018.3489,167.6923,-29133.336,-19966.98,0.0,-49.526875,0.08699751,-7.0654435,-103.67926,-422.93912,-11.469402,-104.555504,3.0295992,83.06883,-4.197534,1.590288
16.73964,4310.462,1983.1467,382.2564,623.6517,356.32632,152.62094,-48.7152,0.0,316.302,23.069616,-61.661034,4.580822,101.3533,630.9472,-2.4586523,3.512444,339.3706,744.38025,2061.9062,1125.5317,154.15039,-11328.769,436.64465,825.8017,1908.0205,391.88324,8137.362,8793.201,0.0,158.17256,252.57475,-5.366688,-284.06158,778.4994,1057.3082,-59.7673,1.6941941,28.358582,125.76448,2.3576992
0.586584,2390.7756,1593.7107,478.48633,19.737303,301.13498,150.67537,-12.848714,0.0,-50.252895,2.4227412,-125.47159,-1.0279815,-29.22441,412.03293,-4.0124574,2.1353655,352.8566,253.96921,-8975.448,-518.81305,-236.75084,-18465.68,-1257.3738,296.4046,-2648.0764,129.81607,-16377.028,-15002.557,0.0,-137.33153,-8.825316,-4.293621,-101.48111,-489.6904,-11.554316,-102.354485,-20.117401,-20.648882,-6.085398,2.3576992
68.88777,-671.2679,-1842.6897,-103.01156,124.2494,-1115.9894,-1491.6737,-19.35553,0.0,-715.67303,7.2878327,-9.4745865,3.8463078,68.18249,226.21387,1.5043662,18.232927,-41.66049,3026.4167,4911.9263,775.9324,-483.77072,22299.424,366.30005,523.3248,-311.6337,-2265.2896,10343.762,8387.041,0.0,98.76133,-3.5447311,81.93242,-200.7569,741.63275,-39.647903,56.450603,1.8461771,-30.85646,-6.683421,-0.59813553
-55.45512,-711.2105,-1821.784,474.71652,118.21258,-526.1851,-685.78845,-12.457986,0.0,-1694.1166,-113.22719,424.31885,0.9616186,63.748806,376.38248,-2.4376726,1.3564545,-255.27618,1960.6613,-2870.1482,810.6174,-12.333635,-5514.852,210.48376,280.14957,-695.1071,-55.00555,3964.6787,2791.3997,0.0,118.5397,-3.1634846,-24.97221,262.3315,995.07733,-15.259731,39.699078,2.6784692,29.55114,-6.5938907,1.1701571
-49.739586,2633.0906,-1528.7365,12.527548,917.5335,-619.76746,41.338314,509.7522,0.0,-144.65703,-15.341702,53.18737,-0.68726677,-151.65446,-169.12907,-2.935371,18.197725,203.4855,-139.65317,-11743.669,-322.22134,-938.7745,-21835.502,-1891.2708,-215.65561,-3209.7136,-70.89892,-23773.547,-17104.709,0.0,-160.14207,-8.947677,-8.626247,-153.85472,827.28174,-5.19075,195.96443,2.6692443,18.470743,-3.2242677,1.1701571
-14.631957,-840.9268,-1249.3319,324.7583,117.058975,-557.47046,-763.3554,-16.995281,0.0,-1114.7874,2.5540445,344.93167,1.7116122,60.990242,308.95352,-2.980476,-6.6148505,-117.91735,185.4868,-7446.8833,-210.41211,-40.469486,-15470.339,-1476.7382,-66.14628,-1198.1422,300.88727,-10059.273,-11044.716,0.0,97.774345,-1.2816889,-33.194122,-133.3434,768.2694,-11.436552,73.342026,-60.55782,-53.414207,-5.4082365,1.5622113
48.2066,-834.1477,-2199.9827,363.6437,93.243805,-693.2855,-1490.5642,-15.241017,0.0,-1177.931,36.47797,-1017.4043,-0.6219845,51.80101,-1666.6909,-0.8057909,11.661527,6.5926723,2346.2117,70.65862,967.9423,-204.32962,7677.1226,601.60706,587.3693,1140.59,79.191925,6176.771,9609.282,0.0,-46.269653,-0.8343421,-8.717596,-3.2457962,-904.53864,-42.74079,-62.335865,10.464624,39.7598,-21.683006,1.1701571
48.848152,-848.87946,-1655.7306,520.4624,28.736523,-284.82523,-1398.4581,-11.625129,0.0,-28.1862,2.9240367,-122.298096,-0.5701444,37.610214,355.28864,-2.7028847,39.074795,-57.942184,1121.0623,-9128.6455,-303.61395,-472.22995,-18732.527,-1485.5927,173.17606,-1371.5343,-174.89633,-15400.386,-13928.984,0.0,154.71793,-0.98159057,-0.054068565,-135.24942,-797.7634,-11.443603,-54.002945,2.165231,63.62774,-20.386108,1.1701571
3.3637037,-682.96204,-1711.7335,479.1815,72.54499,-386.79153,-1260.0846,-11.906102,0.0,-778.0039,1.7325022,333.22272,-0.27444324,-31.423313,-17.03127,-4.881367,-39.536186,16.877653,107.05711,-4928.885,-92.37171,-7.779505,-14180.626,-197.06436,138.144,-518.29584,380.82184,-5452.94,-6161.452,0.0,-65.10971,-0.42019856,-6.309009,-146.09196,-584.9003,-11.670963,-57.8888,8.440757,51.426243,-13.32716,1.1701571
12.095907,-885.17957,-1802.1958,148.59523,97.12139,-640.25446,-719.94635,-14.6577835,0.0,-1402.9429,-57.609146,-262.68878,1.4306004,67.979095,387.02478,0.8133941,-1.8423474,-111.642136,2057.2817,-2863.0784,854.12573,93.816605,-7476.128,319.68954,165.08899,-444.86618,412.55243,3974.1475,3159.497,0.0,136.19148,-3.1494048,59.911747,-145.69017,1070.5253,-13.625488,113.25967,7.4122787,-26.253784,-5.245044,-0.59813553
27.126772,-331.04797,490.09943,498.87613,-34.116623,427.91656,132.0068,-10.660707,0.0,-1102.6198,-58.010906,244.15096,0.8537726,75.52105,356.80634,-2.5420313,33.899,0.13308054,1588.0088,-3949.9578,-99.65446,-249.34245,-7642.043,277.712,190.11124,-545.8883,-43.715076,2423.98,2046.2697,0.0,-73.41983,-3.1494048,-21.920092,-156.64302,471.95203,-13.383327,27.449516,3.022946,61.77897,-3.5562356,1.590288
